id,title,aggregation_type,subtype,cited_by_cnt,publication_name,publisher,volume,coverDate,surname,given_name,affiliation
SCOPUS_ID:85188450454,Ultra-fast green hydrogen production from municipal wastewater by an integrated forward osmosis-alkaline water electrolysis system,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Cassol,Gabriela Scheibel,"[{'affilname': 'Hong Kong University of Science and Technology', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}, {'affilname': 'Ira A. Fulton Schools of Engineering', 'affiliation-city': 'Tempe', 'affiliation-country': 'United States'}, {'affilname': 'NYU Abu Dhabi', 'affiliation-city': 'Abu Dhabi', 'affiliation-country': 'United Arab Emirates'}, {'affilname': 'Beijing Normal University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Universität Bayreuth', 'affiliation-city': 'Bayreuth', 'affiliation-country': 'Germany'}, {'affilname': 'City University of Hong Kong', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]"
SCOPUS_ID:85188450338,Mechatronic automatic control system of electropneumatic manipulator,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Nazarova,Olena,"[{'affilname': 'Szkola Glówna Gospodarstwa Wiejskiego w Warszawie', 'affiliation-city': 'Warsaw', 'affiliation-country': 'Poland'}, {'affilname': 'Odessa State Agrarian University', 'affiliation-city': 'Odesa', 'affiliation-country': 'Ukraine'}, {'affilname': 'Polissia National University', 'affiliation-city': 'Zhytomyr', 'affiliation-country': 'Ukraine'}, {'affilname': 'Dmytro Motornyi Tavria State Agrotechnological University', 'affiliation-city': 'Melitopol', 'affiliation-country': 'Ukraine'}, {'affilname': 'Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie', 'affiliation-city': 'Krakow', 'affiliation-country': 'Poland'}, {'affilname': 'National University Zaporizhzhia Polytechnic', 'affiliation-city': 'Zaporizhzhia', 'affiliation-country': 'Ukraine'}, {'affilname': 'Ukrainian University in Europe - Foundation', 'affiliation-city': 'Krakow', 'affiliation-country': 'Poland'}]"
SCOPUS_ID:85188449863,Tunable anisotropic van der Waals films of 2M-WS2 for plasmon canalization,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Xing,Qiaoxia,"[{'affilname': 'Fudan University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Beijing Institute of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'National Laboratory of Rare Earth Material Chemistry and Application', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Shanghai Jiao Tong University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Shanghai Institute of Ceramics, Chinese Academy of Sciences', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]"
SCOPUS_ID:85188449764,Digital twins for health: a scoping review,Journal,Review,0,npj Digital Medicine,Nature Research,7,2024-12-01,Katsoulakis,Evangelia,"[{'affilname': 'Virginia Tech College of Engineering', 'affiliation-city': 'Blacksburg', 'affiliation-country': 'United States'}, {'affilname': 'MIT School of Engineering', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}, {'affilname': 'Temple University', 'affiliation-city': 'Philadelphia', 'affiliation-country': 'United States'}, {'affilname': 'Massachusetts General Hospital', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}, {'affilname': 'University of Texas Health Science Center at Houston', 'affiliation-city': 'Houston', 'affiliation-country': 'United States'}, {'affilname': 'Florida Agricultural and Mechanical University', 'affiliation-city': 'Tallahassee', 'affiliation-country': 'United States'}, {'affilname': 'Mayo Clinic Scottsdale-Phoenix, Arizona', 'affiliation-city': 'Scottsdale', 'affiliation-country': 'United States'}, {'affilname': 'Penn Medicine', 'affiliation-city': 'Philadelphia', 'affiliation-country': 'United States'}, {'affilname': 'University of South Carolina', 'affiliation-city': 'Columbia', 'affiliation-country': 'United States'}, {'affilname': 'Yale School of Medicine', 'affiliation-city': 'New Haven', 'affiliation-country': 'United States'}, {'affilname': 'University of Massachusetts Amherst', 'affiliation-city': 'Amherst', 'affiliation-country': 'United States'}, {'affilname': 'IBM Research - Almaden', 'affiliation-city': 'San Jose', 'affiliation-country': 'United States'}, {'affilname': 'University of South Florida, Tampa', 'affiliation-city': 'Tampa', 'affiliation-country': 'United States'}, {'affilname': 'VA Informatics and Computing Infrastructure', 'affiliation-city': 'Salt Lake City', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85188449551,A MgAl-LDH-CuS nanosheet-based thermo-responsive composite hydrogel with nir-responsive angiogenesis inhibitor releasing capability for multimode starvation therapy,Journal,Article,0,Journal of Nanobiotechnology,BioMed Central Ltd,22,2024-12-01,Liu,Xueyan,"[{'affilname': 'Capital Medical University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Beijing University of Chemical Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'The University of Hong Kong', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}, {'affilname': ""Ministry of Education of the People's Republic of China"", 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Quzhou Institute for Innovation in Resource Chemical Engineering', 'affiliation-city': 'Quzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85188449422,High valley-degeneracy electron gas at double perovskite - strontium titanate interface,Journal,Article,0,Communications Physics,Nature Research,7,2024-12-01,Wang,Zhao-Cai,"[{'affilname': 'Guangzhou University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}, {'affilname': 'Monash University', 'affiliation-city': 'Clayton', 'affiliation-country': 'Australia'}, {'affilname': 'Southern University of Science and Technology', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}, {'affilname': 'GanNan Normal University', 'affiliation-city': 'Ganzhou', 'affiliation-country': 'China'}, {'affilname': 'Jiangxi Science and Technology Normal University', 'affiliation-city': 'Nanchang', 'affiliation-country': 'China'}, {'affilname': 'Australian Nuclear Science and Technology Organisation', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}, {'affilname': 'City University of Hong Kong', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}, {'affilname': 'University of Wollongong', 'affiliation-city': 'Wollongong', 'affiliation-country': 'Australia'}, {'affilname': 'The Hong Kong Polytechnic University', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}, {'affilname': 'Nanchang University', 'affiliation-city': 'Nanchang', 'affiliation-country': 'China'}, {'affilname': 'Key Lab of Si-based Information Materials &amp; Devices and Integrated Circuits Design', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85188449135,In vitro hemodynamic performance of a blood pump for self-powered venous assist in univentricular hearts,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Rasooli,Reza,"[{'affilname': 'Universitetet i Stavanger', 'affiliation-city': 'Stavanger', 'affiliation-country': 'Norway'}, {'affilname': 'Oslo Universitetssykehus', 'affiliation-city': 'Oslo', 'affiliation-country': 'Norway'}, {'affilname': 'Sahlgrenska Universitetssjukhuset', 'affiliation-city': 'Gothenburg', 'affiliation-country': 'Sweden'}, {'affilname': 'Sahlgrenska Akademin', 'affiliation-city': 'Gothenburg', 'affiliation-country': 'Sweden'}, {'affilname': 'Rikshospitalet-Radiumhospitalet HF', 'affiliation-city': 'Oslo', 'affiliation-country': 'Norway'}, {'affilname': 'Medisinske Fakultet', 'affiliation-city': 'Oslo', 'affiliation-country': 'Norway'}, {'affilname': 'NORCE Norwegian Research Center', 'affiliation-city': 'Oslo', 'affiliation-country': 'Norway'}]"
SCOPUS_ID:85188448776,A detachable interface for stable low-voltage stretchable transistor arrays and high-resolution X-ray imaging,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Bian,Yangshuang,"[{'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Institute of Chemistry Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Peking University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85188448118,A digital twin framework for innovating rural ecological landscape control,Journal,Article,0,Environmental Sciences Europe,Springer,36,2024-12-01,Tan,Fangqi,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85188447380,Multiscale reconfiguration induced highly saturated poling in lead-free piezoceramics for giant energy conversion,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Lin,Jinfeng,"[{'affilname': 'State Key Laboratory of Crystal Materials', 'affiliation-city': 'Jinan', 'affiliation-country': 'China'}, {'affilname': 'Tongji University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Harbin Institute of Technology', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}, {'affilname': ""Xi'an Jiaotong University"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'affilname': 'University of Science and Technology Beijing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Fuzhou University', 'affiliation-city': 'Fuzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85188447147,Synthesis of eco-friendly layered double hydroxide and nanoemulsion for jasmine and peppermint oils and their larvicidal activities against Culex pipiens Linnaeus,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Radwan,Ibrahim Taha,"[{'affilname': 'Faculty of Veterinary Medicine Benha University', 'affiliation-city': 'Benha', 'affiliation-country': 'Egypt'}, {'affilname': 'Faculty of Science', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}, {'affilname': 'Regional Center for Food &amp; Feed (RCFF)', 'affiliation-city': 'Giza', 'affiliation-country': 'Egypt'}, {'affilname': 'Faculty of Agriculture', 'affiliation-city': 'Zagazig', 'affiliation-country': 'Egypt'}, {'affilname': 'Faculty of Oral &amp; Dental Medicine', 'affiliation-city': 'New Cairo', 'affiliation-country': 'Egypt'}, {'affilname': 'Faculty of Sciences', 'affiliation-city': 'Beni Suef', 'affiliation-country': 'Egypt'}, {'affilname': 'Egyptian Petroleum Research Institute', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}, {'affilname': 'Faculty of Science', 'affiliation-city': 'Benha', 'affiliation-country': 'Egypt'}]"
SCOPUS_ID:85188446618,A secure cross-domain authentication scheme based on threshold signature for MEC,Journal,Article,0,Journal of Cloud Computing,Springer Science and Business Media Deutschland GmbH,13,2024-12-01,Chen,Lei,"[{'affilname': 'Edith Cowan University', 'affiliation-city': 'Perth', 'affiliation-country': 'Australia'}, {'affilname': 'China Academy of Engineering Physics', 'affiliation-city': 'Mianyang', 'affiliation-country': 'China'}, {'affilname': 'National University of Defense Technology China', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}, {'affilname': 'Beijing University of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'University of Greenwich', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}, {'affilname': 'China Telecommunications', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85188446363,Enhancement of magnetization and optical properties of CuFe2O4/ZnFe2O4 core/shell nanostructure,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Faramawy,A. M.,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85188445743,The impact of input node placement in the controllability of structural brain networks,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Alizadeh Darbandi,Seyed Samie,"[{'affilname': 'K. N. Toosi University of Technology', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}, {'affilname': 'Faculty of Medicine, Nursing and Health Sciences', 'affiliation-city': 'Clayton', 'affiliation-country': 'Australia'}]"
SCOPUS_ID:85188445681,Global sensitivity analysis and uncertainty quantification for design parameters of shallow geothermal systems,Journal,Article,0,Geothermal Energy,Springer Science and Business Media Deutschland GmbH,12,2024-12-01,Richter,Simon,"[{'affilname': 'Technische Universität Dresden', 'affiliation-city': 'Dresden', 'affiliation-country': 'Germany'}, {'affilname': 'Hochschule für Technik, Wirtschaft und Kultur Leipzig', 'affiliation-city': 'Leipzig', 'affiliation-country': 'Germany'}, {'affilname': 'Helmholtz Zentrum für Umweltforschung', 'affiliation-city': 'Leipzig', 'affiliation-country': 'Germany'}, {'affilname': 'geoENERGIE Konzept GmbH', 'affiliation-city': 'Freiberg', 'affiliation-country': 'Germany'}]"
SCOPUS_ID:85188445618,Image rectangling network based on reparameterized transformer and assisted learning,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Yang,Lichun,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85188445193,Diatom-inspired silicification process for development of green flexible silica composite aerogels,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Tan,Valerie,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85188444783,Association between intensive care unit nursing grade and mortality in patients with cardiogenic shock and its cost-effectiveness,Journal,Article,0,Critical Care,BioMed Central Ltd,28,2024-12-01,Choi,Ki Hong,"[{'affilname': 'Samsung Medical Center, Sungkyunkwan university', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}, {'affilname': 'Sungkyunkwan University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]"
SCOPUS_ID:85188444350,Generating user-driven patient personas to support preventive health care activities of rural-living unattached patients,Journal,Article,0,PEC Innovation,Elsevier B.V.,4,2024-12-01,Burton,Lindsay,"[{'affilname': 'University of British Columbia Okanagan', 'affiliation-city': 'Kelowna', 'affiliation-country': 'Canada'}, {'affilname': 'MSU College of Human Medicine', 'affiliation-city': 'Grand Rapids', 'affiliation-country': 'United States'}, {'affilname': 'The University of British Columbia', 'affiliation-city': 'Vancouver', 'affiliation-country': 'Canada'}]"
SCOPUS_ID:85188444207,Case study on long-term deformation monitoring and numerical simulation of layered rock slopes on both sides of Wudongde dam reservoir area,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Ding,Chen,"[{'affilname': 'East China Institute of Technology', 'affiliation-city': 'Fuzhou', 'affiliation-country': 'China'}, {'affilname': 'Nanjing Hydraulic Research Institute', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'affilname': 'Hohai University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'affilname': 'Shenzhen University', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}]"
